"Collection Name","Title#1","Name#1","Name URI#1","Name and Role#1","NameRoleAll URI#1","Resource Type#1","Resource Type URI#1","Genre#1","Genre URI#1","Date Created#1","Date Captured#1","Language Term#1","Language Term URI#1","Language Term Type#1","Extent#1","Internet Media Type#1","Digital Origin#1","Form#2","Form URI#2","Form#3","Form URI#3","Form#4","Form URI#4","Abstract#1","Note#1","Note Type#1","Subject Topic#1","Subject Topic URI#1","Subject Topic#2","Subject Topic URI#2","Subject Topic#3","Subject Topic URI#3","Subject Topic#4","Subject Topic URI#4","Subject Name#1","Subject Name URI#1","Subject Name#2","Subject Geographic#1","Subject Geographic URI#1","Subject Temporal#1","Subject Temporal URI#1","Identifier ARK#1","Identifier#2","Physical Location#1","Shelf Locator#1","Access Condition#1","Access Condition URI#1","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"Ira Current","Michael - 7","Current, Ira B.","http://id.loc.gov/authorities/names/n86145701","Current, Ira B.","Current, Ira B.#http://id.loc.gov/authorities/names/n86145701","Moving Image","http://purl.org/dc/dcmitype/MovingImage","Amateur films","http://id.loc.gov/authorities/genreForms/gf2011026038","1968/1971","2020-02-10","English","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 film reel (16mm); black-and-white and color, silent; 12:50","video/mp4","reformatted digital","color films (visual works)","http://vocab.getty.edu/page/aat/300417957","silent films","http://vocab.getty.edu/page/aat/300252071","film reels","http://vocab.getty.edu/page/aat/300400779","Notes from container include: ""Visit of RPI [Rensselaer Polytechnic Institute] Choir to Elmira, 3/68. Departing for Troy on bus, 4/69. Department for Troy in new Valiant, 11/69. Parents week-end, Troy, 5/66. Sitting at picnic table, 8/68. Greasing Valiant, 3/71, and Ellen picking up yard."" Reel contains home movie footage of Current family packing musical instruments into a car; singers, audience, and percussionists at choir concert; Michael Current leaving for college by car and bus; Ellen Current cutting Michael's hair; campus buildings and parents weekend garden presentation at RPI in Troy, New York; and Michael working under a Valiant car. ","00:00 Current family packs musical instruments and other belongings into a car and drives away from the house; 01:36 Film cuts to a scene of young men and women playing instruments and singing in a choir. The men and women are possibly students in the Rensselaer Polytechnic Institute choir class.; 02:37  A bus is parked outside with students packing the bus with their instruments. The film continues to show the bus driving around.; 03:53 Film cuts to a black-and-white scene of the Current family packing a car and Michael Current backing the car out of the driveway as he leaves for college.; 05:16 Ellen Current is cutting Michael's hair.; 05:41 Ellen Current, as well as Michael Current and other people, walking towards a cherry tree and talking. The group attends various events such as an indoor film screening and outdoor choir presentation in a garden for parent's weekend at the Rensselaer Polytechnic Institute.; 10:45 Michael Current is sitting at a picnic table and playing with a hammer.; 11:20 Film cuts to a scene of Michael Current working underneath a Valiant car for maintenace work. Ellen Current walks by the vehicle to pick something up off of the ground and continues to walk inside the house.","Segment sequence","Universities and colleges","http://id.worldcat.org/fast/1161597","Choirs (Music)","http://id.worldcat.org/fast/858366","Families--Social life and customs","http://id.worldcat.org/fast/1728941","Valiant automobile","http://id.worldcat.org/fast/1163811","Current, Michael","","Current, Ellen","Troy (Rensselaer, New York, United States, North America) (populated place)","GNIS: 967902","Twentieth century","http://id.loc.gov/authorities/subjects/sh85139020","https://ark.colorado.edu/ark:/47540/q01b2z97n3rn","U183049112218_narv_currentIra_michael7_a.mp4","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:491","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","10","4838","U183049112218_narv_currentIra_michael7_a.mp4","https://cudl.colorado.edu//luna/servlet/detail/CUB~21~21~10~263190"
"Ira Current","Mid century New Year's Eve / A simple sound-on-film recorder","Current, Ira B.","http://id.loc.gov/authorities/names/n86145701","Current, Ira B.","Current, Ira B.#http://id.loc.gov/authorities/names/n86145701","Moving Image","http://purl.org/dc/dcmitype/MovingImage","Amateur films","http://id.loc.gov/authorities/genreForms/gf2011026038","1949/1950","2020-02-26","English","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 film reel (16mm); color (sepia), sound (optical, monoaural); 7:06","video/mp4","reformatted digital","sound films","http://vocab.getty.edu/page/aat/300417955","film reels","http://vocab.getty.edu/page/aat/300400779","","","Reel contains two titles. A Mid Century New Year's Eve: A Gateway Picture. Footage of men and women at a party in a small room, including on-camera interviews and dancing. A Simple Sound-on-Film Recorder: A Gateway Picture Special. Footage of a man describing a piece of cinema equipment. ","","","","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/0h5z9f4580t7","","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:491","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","7","4838","","https://cudl.colorado.edu//luna/servlet/detail/CUB~21~21~7~"
"Ira Current","Narrow gauge holiday","Current, Ira B.","http://id.loc.gov/authorities/names/n86145701","Current, Ira B.","Current, Ira B.#http://id.loc.gov/authorities/names/n86145701","Moving Image","http://purl.org/dc/dcmitype/MovingImage","Amateur films","http://id.loc.gov/authorities/genreForms/gf2011026038","1949","","English","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 film reel (16mm); black and white, sound (optical, monoaural); 11:00","video/mp4","reformatted digital","black-and-white films (visual works)","http://vocab.getty.edu/page/aat/300417958","sound films","http://vocab.getty.edu/page/aat/300417955","film reels","http://vocab.getty.edu/page/aat/300400779","A Gateway Picture; photographer, Ira B. Current. Images of the Denver and Rio Grande Western Railroad, including views of the tracks, mountain landscapes, tunnels, station houses, bridges, passenger cars, and freight cars. ","","","","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/234d9b99b02n","","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:491","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","19","4838","","https://cudl.colorado.edu//luna/servlet/detail/CUB~21~21~19~"
"Ira Current","Navy 1-2 - blimp trips","Current, Ira B.","http://id.loc.gov/authorities/names/n86145701","Current, Ira B.","Current, Ira B.#http://id.loc.gov/authorities/names/n86145701","Moving Image","http://purl.org/dc/dcmitype/MovingImage","Amateur films","http://id.loc.gov/authorities/genreForms/gf2011026038","1954/1957","2020-02-17","English","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 film reel (16mm); black and white and color, silent; 12:50","video/mp4","reformatted digital","silent films","http://vocab.getty.edu/page/aat/300252071","film reels","http://vocab.getty.edu/page/aat/300400779","","","Notes from contnainer include: ""Blimps at Lakehurst, 11/57."" Reel contains footage of U.S. Naval Reserve recruiting blimp from an airstrip in Lakehurst, New Jersey, as well as aerial views over houses and images of the crew inside the blimp. Also includes footage of  the Binghamton, New York Naval Reserve Security Division 3-13 Walter J. Gifford Trophy ceremony, February 28, 1957.","","","","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/hc9t0s97z50k","","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:491","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","26","4838","","https://cudl.colorado.edu//luna/servlet/detail/CUB~21~21~26~"
"Ira Current","Pikes Peak by Cog Railway","Current, Ira B.","http://id.loc.gov/authorities/names/n86145701","Current, Ira B.","Current, Ira B.#http://id.loc.gov/authorities/names/n86145701","Moving Image","http://purl.org/dc/dcmitype/MovingImage","Amateur films","http://id.loc.gov/authorities/genreForms/gf2011026038","1949","2020-02-05","English","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 film reel (16mm); black and white, silent;","video/mp4","reformatted digital","black-and-white films (visual works)","http://vocab.getty.edu/page/aat/300417958","silent films","http://vocab.getty.edu/page/aat/300252071","film reels","http://vocab.getty.edu/page/aat/300400779","A Gateway Picture; photographer, Ira Current. Hand-edited footage of Pikes Peak cog railway above Manitou Colorado, with intertitles. Images include the train depot, train tracks, mountain lanscape views, snow cleared from train tracks with railway snow plow, and a view of Colorado Springs from the mountain. ","","","","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/817f888883qf","","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:491","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","6","4838","","https://cudl.colorado.edu//luna/servlet/detail/CUB~21~21~6~"
"Ira Current","Projects - 1","Current, Ira B.","http://id.loc.gov/authorities/names/n86145701","Current, Ira B.","Current, Ira B.#http://id.loc.gov/authorities/names/n86145701","Moving Image","http://purl.org/dc/dcmitype/MovingImage","Amateur films","http://id.loc.gov/authorities/genreForms/gf2011026038","1948/1957","2020-02-24","English","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 film reel (16mm); black and white and color, silent; 11:10","video/mp4","reformatted digital","silent films","http://vocab.getty.edu/page/aat/300252071","film reels","http://vocab.getty.edu/page/aat/300400779","","","Hand-edited images of Ira Current's home workshop and camera equipment projects, including close-up metal working, camera and projector parts and accessories, technical sketches and a microphone. Also includes titles from the film Narrow Gauge Holiday, the Current family's home projection set-up, and footage of Michael and Susan Current playing with in the yard. ","","","","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/m71q0m78q1dd","","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:491","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","16","4838","","https://cudl.colorado.edu//luna/servlet/detail/CUB~21~21~16~"
"Ira Current","Projects - 2: Smithsonian","Current, Ira B.","http://id.loc.gov/authorities/names/n86145701","Current, Ira B.","Current, Ira B.#http://id.loc.gov/authorities/names/n86145701","Moving Image","http://purl.org/dc/dcmitype/MovingImage","Amateur films","http://id.loc.gov/authorities/genreForms/gf2011026038","1957/1967","2020-02-24","English","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 film reel (16mm); black-and-white and color, silent; 11:43","video/mp4","reformatted digital","color films (visual works)","http://vocab.getty.edu/page/aat/300417957","silent films","http://vocab.getty.edu/page/aat/300252071","film reels","http://vocab.getty.edu/page/aat/300400779","Hand-edited images of Ira Current's home workshop and camera equipment projects, with chalkboard, film trims, technical sketches, and small electronic and camera/projector parts. Equipment may have been created for a Smithsonian exhibit on film developing. ","00:20 Close-up of a woman, possibly Ellen Current, sitting in chair next to a table lamp.; 00:33 The camera pans around a workshop area and shows camera equipment, stacks of paper, and a chalkboard.; 01:13 A new interior room is shown and the camera pans from a painting on the wall to a desk with a lamp and stacked books.; 01:27 Rows of film strips hang from screws in the wall.; 01:37 A close up of various technical drawings and a chalkboard is shown.; 02:24 A pair of hands works on components of electrical equipment such as soldering wires to a circuit board and trimming the wire with pliers.; 03:11 A close up of various machine parts are activated. There is a young boy examining the machine.; 04:57 The same young boy is now sitting on the floor and applying paint to a large box or container. As the boy paints, the camera pans back and forth towards the machine the boy was looking at earlier.; 05:43 Film cuts to a scene in color of a man loading a machine with a single film negative.; 08:57 Close up of a different machine is shown. This machine might be activated for the process of developing film strips.","Segment sequence","Photography--Negatives","http://id.worldcat.org/fast/1061777","Machinery","http://id.worldcat.org/fast/1004959","Photography--Developing and developers","http://id.worldcat.org/fast/1061734","Workshops","http://id.worldcat.org/fast/1180699","Smithsonian Institution","http://id.loc.gov/authorities/names/n79053968","","[Binghamton (Broome, New York, United States, North America) (populated place)]","GNIS: 943985","Twentieth century","","https://ark.colorado.edu/ark:/47540/p0439t60m2fv","U183050990815_narv_currentIra_projects2Smithsonian_a.mp4","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:491","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","17","4838","U183050990815_narv_currentIra_projects2Smithsonian_a.mp4","https://cudl.colorado.edu//luna/servlet/detail/CUB~21~21~17~263196"
"Ira Current","Projects - 3","Current, Ira B.","http://id.loc.gov/authorities/names/n86145701","Current, Ira B.","Current, Ira B.#http://id.loc.gov/authorities/names/n86145701","Moving Image","http://purl.org/dc/dcmitype/MovingImage","Amateur films","http://id.loc.gov/authorities/genreForms/gf2011026038","1968/1969","2020-02-24","English","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 film reel (16mm); black and white and color, silent; 13:16","video/mp4","reformatted digital","silent films","http://vocab.getty.edu/page/aat/300252071","film reels","http://vocab.getty.edu/page/aat/300400779","","","Notes from container includes, ""Second film developing exhibit operating, 11/68-3/69. Shop scene, 1/69. Lathe turning tray for second Smithsonian film developing exhibit, 4/68. Smithsonian strobe exhibit, 7/69."" Hand-edited images of Ira Current's home workshop and camera equipment projects, including small electronics and camera/projector parts. ","","","","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/xw8m422406dk","","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:491","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","18","4838","","https://cudl.colorado.edu//luna/servlet/detail/CUB~21~21~18~"
"Ira Current","Report from Colorado, part 1","Current, Ira B.","http://id.loc.gov/authorities/names/n86145701","Current, Ira B.","Current, Ira B.#http://id.loc.gov/authorities/names/n86145701","Moving Image","http://purl.org/dc/dcmitype/MovingImage","Amateur films","http://id.loc.gov/authorities/genreForms/gf2011026038","1959","2020-02-10","English","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 film reel (16mm); color, silent; 10:41","video/mp4","reformatted digital","color films (visual works)","http://vocab.getty.edu/page/aat/300417957","silent films","http://vocab.getty.edu/page/aat/300252071","film reels","http://vocab.getty.edu/page/aat/300400779","A Gateway Picture; photographer, Ira B. Current. Title on leader: ""Rough Colorado."" Hand-edited film includes footage of the National Association of Photo-Lithographers' 27th annual convention in Kansas City, Missouri, including images of city landmarks and festival attendees, as well as views from the Current's airplane travel. Also includes images of the Missouri Pacific Lines Eagle train, station, and window views; and the home of Ira Current's parents, Park and Anna Current, in Canon City, Colorado, with Canon City area buildings, neighborhoods, cemetery, downtown decorated for Christmas, and desert landscapes. Finally, a family gathering at the home of one of Ira Current's sisters, where young girls play with a cardboard doll house. Reel 504 contains outtakes from this film, including additional footage around the Current family home, Colorado landscapes, the Rio Grande train, and title cards. ","","","","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/rh3h3q18z21j","","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:491","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","13","4838","","https://cudl.colorado.edu//luna/servlet/detail/CUB~21~21~13~"
"Ira Current","Report from Colorado, part 2","Current, Ira B.","http://id.loc.gov/authorities/names/n86145701","Current, Ira B.","Current, Ira B.#http://id.loc.gov/authorities/names/n86145701","Moving Image","http://purl.org/dc/dcmitype/MovingImage","Amateur films","http://id.loc.gov/authorities/genreForms/gf2011026038","1959","2020-02-10","English","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 film reel (16mm); color, silent; 12:43","video/mp4","reformatted digital","color films (visual works)","http://vocab.getty.edu/page/aat/300417957","silent films","http://vocab.getty.edu/page/aat/300252071","film reels","http://vocab.getty.edu/page/aat/300400779","A Gateway Picture; photographer, Ira B. Current. Title on leader: ""Rough Colorado."" Hand-edited film includes footage of the National Association of Photo-Lithographers' 27th annual convention in Kansas City, Missouri, including images of city landmarks and festival attendees, as well as views from the Current's airplane travel. Also includes images of the Missouri Pacific Lines Eagle train, station, and window views; the home of Ira Current's parents, Park and Anna Current, in Canon City, Colorado, with Canon City area buildings, neighborhoods, cemetery, downtown decorated for Christmas, and desert landscapes. Finally, a family gathering at the home of one of Ira Current's sisters, where young girls play with a cardboard doll house. ","","","","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/m67m8d06z11k","","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:491","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","14","4838","","https://cudl.colorado.edu//luna/servlet/detail/CUB~21~21~14~"
"Ira Current","Super Anscochrome 16mm color film","Current, Ira B.","http://id.loc.gov/authorities/names/n86145701","Current, Ira B.","Current, Ira B.#http://id.loc.gov/authorities/names/n86145701","Moving Image","http://purl.org/dc/dcmitype/MovingImage","Amateur films","http://id.loc.gov/authorities/genreForms/gf2011026038","1957/1959","N/A","English","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 film reel (16mm); color, silent; 10:00","video/mp4","reformatted digital","color films (visual works)","http://vocab.getty.edu/page/aat/300417957","silent films","http://vocab.getty.edu/page/aat/300252071","film reels","http://vocab.getty.edu/page/aat/300400779","This film was made to demonstrate the use of Anscochrome color film stock in natural situations, as shot with available light. Scenes include children reading by a fireplace and oil lamp; an image of the moon shot through a telescope; scenes of night driving and downtown Johnson City, New York; indoor shots of a department store, pharmacy, and lunch counter; a stage play inside the Riviera Strand theater in Binghamton, New York; a nighttime baseball game; amusement park rides, a carousel, and concession stands; performers in a circus tent; and fireworks. ","","","","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/w77z5w11w5jw","","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:491","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","55","4838","","https://cudl.colorado.edu//luna/servlet/detail/CUB~21~21~55~"
"Ira Current","That girl Ellen","Current, Ira B.","http://id.loc.gov/authorities/names/n86145701","Current, Ira B.","Current, Ira B.#http://id.loc.gov/authorities/names/n86145701","Moving Image","http://purl.org/dc/dcmitype/MovingImage","Amateur films","http://id.loc.gov/authorities/genreForms/gf2011026038","1951","2020-02-19","English","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 film reel (16mm); black and white, silent; 6:52","video/mp4","reformatted digital","black-and-white films (visual works)","http://vocab.getty.edu/page/aat/300417958","silent films","http://vocab.getty.edu/page/aat/300252071","film reels","http://vocab.getty.edu/page/aat/300400779","A Binghamton Camera Club and Civic Theatre venture; director, Jim Anderson, Stanley Hill; performer, Muriel Turk, Carole Schmidt, John Kellog; photographer, Charles Teed, John Forrest, Ira Current. An amateur narrative short about domestic intrigue, shot in the garden and near the swimming pool of a large house. Adapted from the Erskine Caldwell story, ""The Girl Ellen."" ","","","","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/s89z695193bs","","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:491","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","15","4838","","https://cudl.colorado.edu//luna/servlet/detail/CUB~21~21~15~"
"Ira Current","That girl Ellen","Current, Ira B.","http://id.loc.gov/authorities/names/n86145701","Current, Ira B.","Current, Ira B.#http://id.loc.gov/authorities/names/n86145701","Moving Image","http://purl.org/dc/dcmitype/MovingImage","Amateur films","http://id.loc.gov/authorities/genreForms/gf2011026038","1955","2020-02-24","English","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 film reel (16mm); color, sound (optical, multichannel); 8:56","video/mp4","reformatted digital","color films (visual works)","http://vocab.getty.edu/page/aat/300417957","sound films","http://vocab.getty.edu/page/aat/300417955","film reels","http://vocab.getty.edu/page/aat/300400779","A Binghamton Camera Club venture; director, Jim Anderson; performer, Maureen Downes, Grace Lee Newby, Mike Gorman; photographer, Ralph Carrol, John Forrest, Ira Current. An amateur narrative short about domestic intrigue, shot in the garden of a large house. Adapted from the Erskine Caldwell story, ""The Girl Ellen."" ","","","","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/fz536w54z7wx","","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:491","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","54","4838","","https://cudl.colorado.edu//luna/servlet/detail/CUB~21~21~54~"
"Ira Current","The balked badger","Current, Ira B.","http://id.loc.gov/authorities/names/n86145701","Current, Ira B.","Current, Ira B.#http://id.loc.gov/authorities/names/n86145701","Moving Image","http://purl.org/dc/dcmitype/MovingImage","Amateur films","http://id.loc.gov/authorities/genreForms/gf2011026038","1956","N/A","English","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 film reel (16mm); original soundtrack (optical multichannel); 9:00","video/mp4","reformatted digital","film reels","http://vocab.getty.edu/page/aat/300400779","","","","","Producer, Binghamton Civic Theater and Binghamton Camera Club; director, Stanley Hill, Jim Anderson; performers, Jeanne Rockefeller, Joe Lisley, Joyce Leonard, Don Sukloff; photographer, Ira Current, John Forrest, Mike O'Neil. A short domestic comedy set in the garden of a large house. Includes behind the scenes footage of cast and crew. ","","","","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/mj157093m4qf","","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:491","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","37","4838","","https://cudl.colorado.edu//luna/servlet/detail/CUB~21~21~37~"
"Ira Current","The balked badger","Current, Ira B.","http://id.loc.gov/authorities/names/n86145701","Current, Ira B.","Current, Ira B.#http://id.loc.gov/authorities/names/n86145701","Moving Image","http://purl.org/dc/dcmitype/MovingImage","Amateur films","http://id.loc.gov/authorities/genreForms/gf2011026038","1956","2020-02-24","English","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 film reel (16mm); dupe, color, sound (optical, multichannel); 8:15","video/mp4","reformatted digital","color films (visual works)","http://vocab.getty.edu/page/aat/300417957","sound films","http://vocab.getty.edu/page/aat/300417955","film reels","http://vocab.getty.edu/page/aat/300400779","Producer, Binghamton Civic Theater and Binghamton Camera Club; director, Stanley Hill, Jim Anderson; performers, Jeanne Rockefeller, Joe Lisley, Joyce Leonard, Don Sukloff; photographer, Ira Current, John Forrest, Mike O'Neil. A short domestic comedy set in the garden of a large house. Includes behind the scenes footage of cast and crew. ","","","","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/0b1w6489w0xv","","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:491","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","47","4838","","https://cudl.colorado.edu//luna/servlet/detail/CUB~21~21~47~"
"Ira Current","The red and the black","Current, Ira B.","http://id.loc.gov/authorities/names/n86145701","Current, Ira B.","Current, Ira B.#http://id.loc.gov/authorities/names/n86145701","Moving Image","http://purl.org/dc/dcmitype/MovingImage","Amateur films","http://id.loc.gov/authorities/genreForms/gf2011026038","1955","2020-02-24","English","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 film reel (16mm); color, silent; 8:05","video/mp4","reformatted digital","color films (visual works)","http://vocab.getty.edu/page/aat/300417957","silent films","http://vocab.getty.edu/page/aat/300252071","film reels","http://vocab.getty.edu/page/aat/300400779","A Binghamton Camera Club venture; director, Jim Anderson; writer, Jim Anderson; performer, Janet Loveria, Roberta Lord; photographer, John Forrest, D.A. Brunning, Ira Current. A short dramatic narrative featuring a women writing love letters and an extended tennis game. Scenes are announced with titles from classic novels, including ""The Red and the Black,"" ""Nana,"" ""The Scarlet Letter,"" and ""Crime and Punishment."" ","","","","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/nn342r27z6m9","","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:491","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","31","4838","","https://cudl.colorado.edu//luna/servlet/detail/CUB~21~21~31~"
"Ira Current","Tinkerer's dream","Current, Ira B.","http://id.loc.gov/authorities/names/n86145701","Current, Ira B.","Current, Ira B.#http://id.loc.gov/authorities/names/n86145701","Moving Image","http://purl.org/dc/dcmitype/MovingImage","Amateur films","http://id.loc.gov/authorities/genreForms/gf2011026038","1950","2020-02-24","English","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 film reel (16mm); black and white, silent; 8:54","video/mp4","reformatted digital","black-and-white films (visual works)","http://vocab.getty.edu/page/aat/300417958","silent films","http://vocab.getty.edu/page/aat/300252071","film reels","http://vocab.getty.edu/page/aat/300400779","A Gateway Picture. Photographer, Ira Current. Close-up images of metal working tools at work, bookended by a man in a small home workshop flipping through a Center Tool Company catalog. ","","","","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/xs610p84c53r","","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:491","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","36","4838","","https://cudl.colorado.edu//luna/servlet/detail/CUB~21~21~36~"
"Ira Current","Titles - 1","Current, Ira B.","http://id.loc.gov/authorities/names/n86145701","Current, Ira B.","Current, Ira B.#http://id.loc.gov/authorities/names/n86145701","Moving Image","http://purl.org/dc/dcmitype/MovingImage","Amateur films","http://id.loc.gov/authorities/genreForms/gf2011026038","1949/1968","2020-03-04","English","http://id.loc.gov/vocabulary/iso639-2/eng","ISO639-2","1 film reel (16mm); black and white and color, silent; 10:21","video/mp4","reformatted digital","silent films","http://vocab.getty.edu/page/aat/300252071","film reels","http://vocab.getty.edu/page/aat/300400779","","","Notes from container include: ""Balked Badger, 12/53; picnic and Niagra Falls, 12/53. extra titles, Rhode Island vacation, 5/62; extra titles, Rideau locks, 1959; the end and finis titles, 7/63; signature titles and railroad reviews, 11/63; animated map - Colorado trip (not used), 8/66; newspapers re: Martin Luther King assassination, 4/68; mid-century New Years and end titles, 12/49; special effects mattes."" Reel contains miscellaneous title cards, typed and hand-written, including crayon drawn titles by Current kids, informational titles on Colorado and other railroads, a map of the Eastern and Midwest United States with animated road trip route, and black-and-white animated effects. ","","","","","","","","","","","","","","","","","","https://ark.colorado.edu/ark:/47540/fx0f3844m5d1","","University of Colorado Boulder. Special Collections, Archives & Preservation","COU:491","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","28","4838","","https://cudl.colorado.edu//luna/servlet/detail/CUB~21~21~28~"
